"iso3","country_name","disaggregation","category","subject","grade","is_africa","income_level","income_level_code","Region_Code","Region","n_unweighted","pct_weighted","n_weighted","pct_unweighted","pct_weighted_loess_span1"
"JAM","Jamaica","Wealth","Fourth","reading",4,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",41,82.9251150520239,41,78.0487804878049,73.2192204891402
"JAM","Jamaica","Wealth","Fourth","reading",5,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",35,81.3483819085593,35,80,82.6219423402312
"JAM","Jamaica","Wealth","Fourth","reading",6,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",37,84.2505800443583,37,83.7837837837838,86.1444997765272
"JAM","Jamaica","Wealth","Fourth","reading",7,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",38,83.9666907144949,38,84.2105263157895,85.5228242799301
"JAM","Jamaica","Wealth","Fourth","reading",8,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",34,82.2349439774813,34,82.3529411764706,80.9448085415167
"JAM","Jamaica","Sex","Male","numeracy",1,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",46,24.7186214649803,46,19.5652173913043,19.4699734262907
"JAM","Jamaica","Sex","Male","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",82,15.9930415768325,82,17.0731707317073,27.0649693157319
"JAM","Jamaica","Sex","Male","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",84,39.1284451167993,84,39.2857142857143,36.1958330108972
"JAM","Jamaica","Sex","Male","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",83,47.5448570838231,83,49.3975903614458,47.509759864841
"JAM","Jamaica","Sex","Male","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",93,57.2511427736647,93,55.9139784946237,58.0224133028915
"JAM","Jamaica","Sex","Male","numeracy",6,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",96,65.2923716852558,96,63.5416666666667,63.5721821871334
"JAM","Jamaica","Sex","Male","numeracy",7,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",86,64.3361587119225,86,60.4651162790698,66.1584475471729
"JAM","Jamaica","Sex","Male","numeracy",8,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",82,66.2376808108009,82,69.5121951219512,65.6045832066211
"JAM","Jamaica","Sex","Male","reading",1,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",46,20.0628387277045,46,26.0869565217391,16.3008450141042
"JAM","Jamaica","Sex","Male","reading",2,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",82,22.856203842067,82,25.609756097561,30.2022299025037
"JAM","Jamaica","Sex","Male","reading",3,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",84,44.3520480704292,84,46.4285714285714,43.5424138434428
"JAM","Jamaica","Sex","Male","reading",4,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",83,55.9214986349898,83,57.8313253012048,56.6058846362499
"JAM","Jamaica","Sex","Male","reading",5,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",93,71.5917925544021,93,68.8172043010753,66.9704624402116
"JAM","Jamaica","Sex","Male","reading",6,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",96,67.5634032044731,96,65.625,73.9963633894097
"JAM","Jamaica","Sex","Male","reading",7,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",86,80.7041435629878,86,77.9069767441861,78.2074525895456
"JAM","Jamaica","Sex","Male","reading",8,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",82,79.7362860785922,82,82.9268292682927,79.9176004889549
"JAM","Jamaica","Wealth","Middle","numeracy",1,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",12,21.9435967868484,12,16.6666666666667,17.5208022735945
"JAM","Jamaica","Wealth","Middle","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",38,19.0261557835021,38,21.0526315789474,28.7360975892178
"JAM","Jamaica","Wealth","Middle","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",40,44.8013969954508,40,40,40.1105083441477
"JAM","Jamaica","Wealth","Middle","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",33,46.1046463242458,33,51.5151515151515,52.1547877631151
"JAM","Jamaica","Wealth","Middle","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",43,66.0392032542949,43,58.1395348837209,61.0117858745283
"JAM","Jamaica","Wealth","Middle","numeracy",6,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",53,66.5438109716364,53,62.2641509433962,64.5853726844481
"JAM","Jamaica","Wealth","Middle","numeracy",7,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",40,57.3130434326152,40,55,66.2270059459284
"JAM","Jamaica","Wealth","Middle","numeracy",8,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",37,69.346558367835,37,59.4594594594595,65.2661207471889
"JAM","Jamaica","Wealth","Middle","reading",1,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",12,25.5587471028532,12,33.3333333333333,26.2072185491772
"JAM","Jamaica","Wealth","Middle","reading",2,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",38,36.5002386084818,38,34.2105263157895,36.1110573131813
"JAM","Jamaica","Wealth","Middle","reading",3,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",40,46.4912019607665,40,42.5,44.8033264790372
"JAM","Jamaica","Wealth","Middle","reading",4,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",33,54.2177107029652,33,57.5757575757576,52.4853219781599
"JAM","Jamaica","Wealth","Middle","reading",5,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",43,52.4925394318947,43,62.7906976744186,58.4684992126244
"JAM","Jamaica","Wealth","Middle","reading",6,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",53,74.7066215214689,53,73.5849056603774,66.0192183129716
"JAM","Jamaica","Wealth","Middle","reading",7,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",40,66.2089688736646,40,67.5,77.9033339500508
"JAM","Jamaica","Wealth","Middle","reading",8,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",37,97.9469085055085,37,94.5945945945946,93.3201981998971
"JAM","Jamaica","Wealth","Poorest","numeracy",1,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",14,36.1005837590969,14,7.14285714285714,29.8258549219397
"JAM","Jamaica","Wealth","Poorest","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",33,10.0099647447586,33,9.09090909090909,21.2586222683209
"JAM","Jamaica","Wealth","Poorest","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",44,17.5529568148228,44,20.4545454545455,19.7945612543838
"JAM","Jamaica","Wealth","Poorest","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",39,29.3565052648901,39,28.2051282051282,25.9378167408494
"JAM","Jamaica","Wealth","Poorest","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",29,33.817493292874,29,34.4827586206897,37.2725797328479
"JAM","Jamaica","Wealth","Poorest","numeracy",6,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",38,47.775259015815,38,42.1052631578947,42.163436113904
"JAM","Jamaica","Wealth","Poorest","numeracy",7,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",32,41.8441701197134,32,53.125,43.2669235175592
"JAM","Jamaica","Wealth","Poorest","numeracy",8,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",26,40.0614453929675,26,61.5384615384615,40.3263956652145
"JAM","Jamaica","Wealth","Poorest","reading",1,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",14,0,14,0,-2.75949171485105
"JAM","Jamaica","Wealth","Poorest","reading",2,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",33,15.3511656539283,33,18.1818181818182,17.2431262289402
"JAM","Jamaica","Wealth","Poorest","reading",3,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",44,28.1494160574876,44,29.5454545454545,36.015283974817
"JAM","Jamaica","Wealth","Poorest","reading",4,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",39,51.0190052939226,39,46.1538461538462,53.0382914278268
"JAM","Jamaica","Wealth","Poorest","reading",5,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",29,80.5868807908338,29,72.4137931034483,66.4415752811411
"JAM","Jamaica","Wealth","Poorest","reading",6,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",38,58.6152358296085,38,50,72.4581471636368
"JAM","Jamaica","Wealth","Poorest","reading",7,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",32,75.3207471738372,32,78.125,71.5468482279243
"JAM","Jamaica","Wealth","Poorest","reading",8,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",26,64.5623827370705,26,80.7692307692308,64.2725421548409
"JAM","Jamaica","Wealth","Richest","numeracy",1,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",15,21.8061214159495,15,26.6666666666667,22.5427438024279
"JAM","Jamaica","Wealth","Richest","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",36,42.6524752192433,36,41.6666666666667,41.3375060828621
"JAM","Jamaica","Wealth","Richest","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",37,53.8004512141658,37,59.4594594594595,55.9272470809985
"JAM","Jamaica","Wealth","Richest","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",32,77.3536649630964,32,71.875,66.5416040178925
"JAM","Jamaica","Wealth","Richest","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",35,59.3425140592008,35,62.8571428571429,75.2590740960271
"JAM","Jamaica","Wealth","Richest","numeracy",6,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",27,90.2000107499408,27,85.1851851851852,79.7751276846475
"JAM","Jamaica","Wealth","Richest","numeracy",7,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",24,81.0093645870547,24,79.1666666666667,79.8962563221509
"JAM","Jamaica","Wealth","Richest","numeracy",8,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",31,73.5112474357594,31,70.9677419354839,75.5826960082634
"JAM","Jamaica","Wealth","Richest","reading",1,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",15,53.1254426622723,15,53.3333333333333,46.0293695508093
"JAM","Jamaica","Wealth","Richest","reading",2,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",36,47.6460563054254,36,44.4444444444444,64.2074972601383
"JAM","Jamaica","Wealth","Richest","reading",3,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",37,86.5126823770078,37,86.4864864864865,78.4365931432361
"JAM","Jamaica","Wealth","Richest","reading",4,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",32,89.7258625241994,32,87.5,89.801241685081
"JAM","Jamaica","Wealth","Richest","reading",5,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",35,95.02685140951,35,91.4285714285714,93.1565159953891
"JAM","Jamaica","Wealth","Richest","reading",6,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",27,85.5321911611097,27,74.0740740740741,92.755057497944
"JAM","Jamaica","Wealth","Richest","reading",7,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",24,91.3021389682668,24,87.5,90.0465653259408
"JAM","Jamaica","Wealth","Richest","reading",8,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",31,86.1051425537702,31,87.0967741935484,85.3598456742162
"JAM","Jamaica","Area","Rural","numeracy",1,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",26,25.1723081142586,26,11.5384615384615,20.420261103939
"JAM","Jamaica","Area","Rural","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",86,16.902442610514,86,17.4418604651163,25.3583548928419
"JAM","Jamaica","Area","Rural","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",94,29.8511085882687,94,29.7872340425532,32.5590686577923
"JAM","Jamaica","Area","Rural","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",96,49.1644666683196,96,52.0833333333333,42.4612570154525
"JAM","Jamaica","Area","Rural","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",72,47.45826123717,72,45.8333333333333,53.3866193368898
"JAM","Jamaica","Area","Rural","numeracy",6,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",95,61.9962083600993,95,65.2631578947368,58.4900201663532
"JAM","Jamaica","Area","Rural","numeracy",7,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",72,59.8017719691883,72,68.0555555555556,59.6006418351027
"JAM","Jamaica","Area","Rural","numeracy",8,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",70,56.1483970654004,70,60,56.7268377916477
"JAM","Jamaica","Area","Rural","reading",1,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",26,18.4057632548688,26,19.2307692307692,15.9642541122906
"JAM","Jamaica","Area","Rural","reading",2,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",86,27.5551927717645,86,26.7441860465116,30.284301977677
"JAM","Jamaica","Area","Rural","reading",3,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",94,38.5082905209911,94,39.3617021276596,43.8186945626755
"JAM","Jamaica","Area","Rural","reading",4,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",96,59.42215829019,96,59.375,56.4065532571312
"JAM","Jamaica","Area","Rural","reading",5,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",72,71.899322888771,72,70.8333333333333,66.763567223259
"JAM","Jamaica","Area","Rural","reading",6,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",95,64.4145012340086,95,66.3157894736842,73.8407840818224
"JAM","Jamaica","Area","Rural","reading",7,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",72,82.2435731055079,72,86.1111111111111,77.6990879961628
"JAM","Jamaica","Area","Rural","reading",8,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",70,78.2857072533002,70,82.8571428571429,78.9395442431492
"JAM","Jamaica","Wealth","Second","numeracy",1,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",21,0,21,0,0.370135471269395
"JAM","Jamaica","Wealth","Second","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",41,20.0795495179306,41,19.5121951219512,16.270169302708
"JAM","Jamaica","Wealth","Second","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",34,19.5456836824943,34,17.6470588235294,29.8925966172616
"JAM","Jamaica","Wealth","Second","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",31,52.8815507695584,31,45.1612903225806,40.8437683621854
"JAM","Jamaica","Wealth","Second","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",40,44.711063611364,40,45,49.7298422367165
"JAM","Jamaica","Wealth","Second","numeracy",6,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",47,55.02547463406,47,61.7021276595745,57.973759983845
"JAM","Jamaica","Wealth","Second","numeracy",7,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",33,66.4840866441709,33,72.7272727272727,66.4091761925113
"JAM","Jamaica","Wealth","Second","numeracy",8,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",30,76.2438186366009,30,76.6666666666667,75.4403019170712
"JAM","Jamaica","Wealth","Second","reading",1,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",21,19.7708842462711,21,19.047619047619,14.7426115339444
"JAM","Jamaica","Wealth","Second","reading",2,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",41,14.4429654794158,41,14.6341463414634,25.3708578602694
"JAM","Jamaica","Wealth","Second","reading",3,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",34,42.1718051431685,34,38.2352941176471,37.4849073601202
"JAM","Jamaica","Wealth","Second","reading",4,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",31,46.6661457668428,31,48.3870967741935,51.6427692219719
"JAM","Jamaica","Wealth","Second","reading",5,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",40,69.7454986226192,40,72.5,63.9909792343467
"JAM","Jamaica","Wealth","Second","reading",6,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",47,70.7335581256379,47,72.3404255319149,72.9716846493638
"JAM","Jamaica","Wealth","Second","reading",7,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",33,77.1119063185762,33,81.8181818181818,80.7844836746157
"JAM","Jamaica","Wealth","Second","reading",8,FALSE,"Upper middle income","UMC","UNICEF_LACRO","Latin America and the Caribbean",30,89.3394680960804,30,86.6666666666667,87.1873725911168
"KGZ","Kyrgyzstan","All","All","numeracy",1,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",196,15.464074564946,196,16.8367346938776,13.1580696368087
"KGZ","Kyrgyzstan","All","All","numeracy",2,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",314,24.2133006700617,314,26.4331210191083,29.5734093478512
"KGZ","Kyrgyzstan","All","All","numeracy",3,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",301,46.6900078784347,301,46.5116279069767,44.2450231251271
"KGZ","Kyrgyzstan","All","All","numeracy",4,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",295,57.9761653289783,295,57.2881355932203,57.5711208012452
"KGZ","Kyrgyzstan","All","All","numeracy",5,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",284,65.8152821450825,284,69.3661971830986,68.2258732224893
"KGZ","Kyrgyzstan","All","All","numeracy",6,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",259,77.6697804352747,259,77.992277992278,74.6844839680093
"KGZ","Kyrgyzstan","All","All","numeracy",7,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",257,76.0615810173147,257,80.1556420233463,78.063368300022
"KGZ","Kyrgyzstan","All","All","numeracy",8,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",257,78.7000396982413,257,83.2684824902724,78.1637766295974
"KGZ","Kyrgyzstan","All","All","reading",1,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",196,32.3436231805613,196,31.1224489795918,31.0402660623804
"KGZ","Kyrgyzstan","All","All","reading",2,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",314,42.3292973230117,314,43.312101910828,44.3338249342871
"KGZ","Kyrgyzstan","All","All","reading",3,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",301,55.983323707434,301,58.1395348837209,56.8995667341707
"KGZ","Kyrgyzstan","All","All","reading",4,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",295,67.6025035875212,295,70.8474576271186,68.7459122470488
"KGZ","Kyrgyzstan","All","All","reading",5,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",284,80.9535204619136,284,80.9859154929577,79.0959268584313
"KGZ","Kyrgyzstan","All","All","reading",6,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",259,85.6656541906551,259,84.5559845559846,84.9795622648486
"KGZ","Kyrgyzstan","All","All","reading",7,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",257,85.4658849942452,257,85.9922178988327,87.3683448714144
"KGZ","Kyrgyzstan","All","All","reading",8,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",257,86.8797693983802,257,91.4396887159533,86.0954794392911
"KGZ","Kyrgyzstan","Sex","Female","numeracy",1,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",99,13.7168452212357,99,15.1515151515152,12.0699619447047
"KGZ","Kyrgyzstan","Sex","Female","numeracy",2,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",159,23.9708439450291,159,26.4150943396226,27.5009436453034
"KGZ","Kyrgyzstan","Sex","Female","numeracy",3,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",143,42.7495869443728,143,44.0559440559441,41.8454934405173
"KGZ","Kyrgyzstan","Sex","Female","numeracy",4,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",145,56.1101015817771,145,56.551724137931,55.3271610529894
"KGZ","Kyrgyzstan","Sex","Female","numeracy",5,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",145,66.2052596310471,145,67.5862068965517,67.263071354633
"KGZ","Kyrgyzstan","Sex","Female","numeracy",6,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",130,76.3744669731412,130,76.1538461538461,76.1974669563398
"KGZ","Kyrgyzstan","Sex","Female","numeracy",7,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",118,83.530116694409,118,86.4406779661017,82.2998700146812
"KGZ","Kyrgyzstan","Sex","Female","numeracy",8,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",118,84.9909076513912,118,86.4406779661017,85.6341507452724
"KGZ","Kyrgyzstan","Sex","Female","reading",1,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",99,27.6893755331596,99,29.2929292929293,26.8152416588303
"KGZ","Kyrgyzstan","Sex","Female","reading",2,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",159,43.4672387707044,159,44.0251572327044,43.7027371345045
"KGZ","Kyrgyzstan","Sex","Female","reading",3,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",143,55.4634683880924,143,59.4405594405594,58.8979002232731
"KGZ","Kyrgyzstan","Sex","Female","reading",4,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",145,71.6987040846096,145,75.8620689655172,72.1571512324089
"KGZ","Kyrgyzstan","Sex","Female","reading",5,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",145,88.7226132977326,145,85.5172413793103,83.4077497690743
"KGZ","Kyrgyzstan","Sex","Female","reading",6,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",130,83.6186159331357,130,84.6153846153846,89.9912998832918
"KGZ","Kyrgyzstan","Sex","Female","reading",7,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",118,96.3116153974004,118,93.2203389830508,91.0577148706288
"KGZ","Kyrgyzstan","Sex","Female","reading",8,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",118,85.3729176080762,118,94.0677966101695,87.0467416965125
"KGZ","Kyrgyzstan","Wealth","Fourth","numeracy",1,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",63,16.8150226852164,63,22.2222222222222,14.1465226981861
"KGZ","Kyrgyzstan","Wealth","Fourth","numeracy",2,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",67,27.5834674387237,67,29.8507462686567,32.2667253428467
"KGZ","Kyrgyzstan","Wealth","Fourth","numeracy",3,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",71,46.6388640178429,71,53.5211267605634,47.8145583133036
"KGZ","Kyrgyzstan","Wealth","Fourth","numeracy",4,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",73,62.5187901503615,73,60.2739726027397,60.9131926375535
"KGZ","Kyrgyzstan","Wealth","Fourth","numeracy",5,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",73,73.308596364992,73,75.3424657534247,69.9172758633354
"KGZ","Kyrgyzstan","Wealth","Fourth","numeracy",6,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",63,68.1038112371178,63,76.1904761904762,75.3885567131138
"KGZ","Kyrgyzstan","Wealth","Fourth","numeracy",7,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",63,80.9862605646681,63,77.7777777777778,77.3875194007947
"KGZ","Kyrgyzstan","Wealth","Fourth","numeracy",8,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",69,75.8445859339296,69,82.6086956521739,76.3754064147766
"KGZ","Kyrgyzstan","Wealth","Fourth","reading",1,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",63,30.4570018205012,63,30.1587301587302,30.3354555328324
"KGZ","Kyrgyzstan","Wealth","Fourth","reading",2,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",67,45.3674868645165,67,46.2686567164179,46.3795078173274
"KGZ","Kyrgyzstan","Wealth","Fourth","reading",3,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",71,63.0519578807209,71,70.4225352112676,60.5840975500324
"KGZ","Kyrgyzstan","Wealth","Fourth","reading",4,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",73,70.5599644967312,73,75.3424657534247,73.0996819620895
"KGZ","Kyrgyzstan","Wealth","Fourth","reading",5,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",73,82.3627167481556,73,82.1917808219178,83.9952842719225
"KGZ","Kyrgyzstan","Wealth","Fourth","reading",6,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",63,96.3206435654812,63,88.8888888888889,90.484174605705
"KGZ","Kyrgyzstan","Wealth","Fourth","reading",7,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",63,90.282084363899,63,87.3015873015873,93.1168871877963
"KGZ","Kyrgyzstan","Wealth","Fourth","reading",8,FALSE,"Lower middle income","LMC","UNICEF_ECARO","Europe and Central Asia",69,91.829296512253,69,94.2028985507246,91.4786606063603
